fichier	leaf	surfaceLeaf	surfaceLesion
IMG_5605_50	1	984484	387
IMG_5605_50	1	984484	13
IMG_5605_50	1	984484	63
IMG_5605_50	1	984484	14
IMG_5605_50	1	984484	261
IMG_5605_50	1	984484	45
IMG_5605_50	1	984484	11
IMG_5605_50	1	984484	1451
IMG_5605_50	1	984484	58
IMG_5605_50	1	984484	11
IMG_5605_50	1	984484	174
IMG_5605_50	1	984484	627
IMG_5605_50	1	984484	75
IMG_5605_50	1	984484	23
IMG_5605_50	1	984484	37
IMG_5605_50	1	984484	60
IMG_5605_50	1	984484	147
IMG_5605_50	1	984484	9004
IMG_5605_50	1	984484	45
IMG_5605_50	1	984484	43
IMG_5605_50	1	984484	13
IMG_5605_50	1	984484	255
IMG_5605_50	1	984484	1388
IMG_5605_50	1	984484	2262
IMG_5605_50	1	984484	524
IMG_5605_50	1	984484	77
IMG_5605_50	1	984484	390
IMG_5605_50	1	984484	99
IMG_5605_50	1	984484	44
IMG_5605_50	1	984484	35
IMG_5605_50	1	984484	285
IMG_5605_50	1	984484	4224
IMG_5605_50	1	984484	34
IMG_5605_50	1	984484	47
IMG_5605_50	1	984484	61
IMG_5605_50	1	984484	76
IMG_5605_50	1	984484	63
