fichier	leaf	surfaceLeaf	surfaceLesion
IMG_5583_50	1	499522	34
IMG_5583_50	1	499522	534
IMG_5583_50	1	499522	49
IMG_5583_50	1	499522	32
IMG_5583_50	1	499522	2308
IMG_5583_50	1	499522	647
IMG_5583_50	1	499522	1111
IMG_5583_50	1	499522	40
IMG_5583_50	1	499522	502
IMG_5583_50	1	499522	12
IMG_5583_50	1	499522	180
IMG_5583_50	1	499522	5394
IMG_5583_50	1	499522	20
IMG_5583_50	1	499522	158
IMG_5583_50	1	499522	68
IMG_5583_50	1	499522	30
IMG_5583_50	1	499522	68
IMG_5583_50	1	499522	113
IMG_5583_50	1	499522	269
IMG_5583_50	1	499522	29
IMG_5583_50	1	499522	89
IMG_5583_50	1	499522	65
IMG_5583_50	1	499522	356
IMG_5583_50	1	499522	162
IMG_5583_50	1	499522	12
IMG_5583_50	1	499522	142
IMG_5583_50	1	499522	400
IMG_5583_50	1	499522	16
IMG_5583_50	1	499522	72
IMG_5583_50	1	499522	28
IMG_5583_50	1	499522	39
IMG_5583_50	1	499522	467
IMG_5583_50	1	499522	50
IMG_5583_50	1	499522	415
IMG_5583_50	1	499522	32
IMG_5583_50	1	499522	258
IMG_5583_50	1	499522	13
IMG_5583_50	1	499522	9433
IMG_5583_50	1	499522	16
IMG_5583_50	1	499522	32
IMG_5583_50	1	499522	15
IMG_5583_50	1	499522	25
IMG_5583_50	1	499522	3578
IMG_5583_50	1	499522	245
IMG_5583_50	1	499522	671
IMG_5583_50	1	499522	4435
IMG_5583_50	1	499522	46
IMG_5583_50	1	499522	400
IMG_5583_50	1	499522	281
IMG_5583_50	1	499522	452
