fichier	leaf	surfaceLeaf	surfaceLesion
Chi9	1	9695895	38
Chi9	1	9695895	52
Chi9	1	9695895	84
Chi9	1	9695895	299
Chi9	1	9695895	196
Chi9	1	9695895	16
Chi9	1	9695895	49
Chi9	1	9695895	46
Chi9	1	9695895	51
Chi9	1	9695895	195
Chi9	1	9695895	82
Chi9	1	9695895	105
Chi9	1	9695895	160
Chi9	1	9695895	132
Chi9	1	9695895	140
Chi9	1	9695895	51
Chi9	1	9695895	147
Chi9	1	9695895	103
Chi9	1	9695895	268
Chi9	1	9695895	172
Chi9	1	9695895	222
Chi9	1	9695895	114
Chi9	1	9695895	185
Chi9	1	9695895	172
Chi9	1	9695895	101
Chi9	1	9695895	122
Chi9	1	9695895	82
Chi9	1	9695895	125
Chi9	1	9695895	102
Chi9	1	9695895	116
Chi9	1	9695895	158
Chi9	1	9695895	188
Chi9	1	9695895	152
Chi9	1	9695895	74
Chi9	1	9695895	42
Chi9	1	9695895	200
Chi9	1	9695895	210
Chi9	1	9695895	107
Chi9	1	9695895	13956
Chi9	1	9695895	164
Chi9	1	9695895	71
Chi9	1	9695895	66
Chi9	1	9695895	260
Chi9	1	9695895	170
Chi9	1	9695895	177
Chi9	1	9695895	135
Chi9	1	9695895	108
Chi9	1	9695895	189
Chi9	1	9695895	251
Chi9	1	9695895	135
Chi9	1	9695895	191
Chi9	1	9695895	143
Chi9	1	9695895	97
Chi9	1	9695895	175
Chi9	1	9695895	223
Chi9	1	9695895	10
Chi9	1	9695895	140
Chi9	1	9695895	199
Chi9	1	9695895	226
Chi9	1	9695895	127
Chi9	1	9695895	113
Chi9	1	9695895	184
Chi9	1	9695895	146
Chi9	1	9695895	232
Chi9	1	9695895	204
Chi9	1	9695895	146
Chi9	1	9695895	200
Chi9	1	9695895	171
Chi9	1	9695895	232
Chi9	1	9695895	123
Chi9	1	9695895	87
Chi9	1	9695895	205
Chi9	1	9695895	212
Chi9	1	9695895	131
Chi9	1	9695895	359
Chi9	1	9695895	132
Chi9	1	9695895	100
Chi9	1	9695895	57
Chi9	1	9695895	159
Chi9	1	9695895	128
Chi9	1	9695895	279
Chi9	1	9695895	195
Chi9	1	9695895	138
Chi9	1	9695895	150
Chi9	1	9695895	193
Chi9	1	9695895	208
Chi9	1	9695895	133
Chi9	1	9695895	186
Chi9	1	9695895	204
Chi9	1	9695895	160
Chi9	1	9695895	157
Chi9	1	9695895	204
Chi9	1	9695895	111
Chi9	1	9695895	203
Chi9	1	9695895	94
Chi9	1	9695895	111
Chi9	1	9695895	211
Chi9	1	9695895	143
Chi9	1	9695895	168
Chi9	1	9695895	460
Chi9	1	9695895	225
Chi9	1	9695895	245
Chi9	1	9695895	294
Chi9	1	9695895	103
Chi9	1	9695895	104
Chi9	1	9695895	108
Chi9	1	9695895	163
Chi9	1	9695895	59
Chi9	1	9695895	127
Chi9	1	9695895	74
Chi9	1	9695895	107
Chi9	1	9695895	143
Chi9	1	9695895	143
Chi9	1	9695895	330
Chi9	1	9695895	87
Chi9	1	9695895	42
Chi9	1	9695895	164
Chi9	1	9695895	165
Chi9	1	9695895	213
Chi9	1	9695895	34
Chi9	1	9695895	168
Chi9	1	9695895	129
Chi9	1	9695895	120
Chi9	1	9695895	67
Chi9	1	9695895	89
Chi9	1	9695895	234
Chi9	1	9695895	119
Chi9	1	9695895	89
Chi9	1	9695895	70
Chi9	1	9695895	189
Chi9	1	9695895	136
Chi9	1	9695895	112
Chi9	1	9695895	120
Chi9	1	9695895	86
Chi9	1	9695895	108
Chi9	1	9695895	107
Chi9	1	9695895	130
Chi9	1	9695895	122
Chi9	1	9695895	141
Chi9	1	9695895	91
Chi9	1	9695895	206
Chi9	1	9695895	140
Chi9	1	9695895	257
Chi9	1	9695895	121
Chi9	1	9695895	146
Chi9	1	9695895	70
Chi9	1	9695895	157
Chi9	1	9695895	117
Chi9	1	9695895	186
Chi9	1	9695895	175
Chi9	1	9695895	93
Chi9	1	9695895	83
Chi9	1	9695895	121
Chi9	1	9695895	103
Chi9	1	9695895	30
Chi9	1	9695895	58
Chi9	1	9695895	152
Chi9	1	9695895	88
Chi9	1	9695895	246
Chi9	1	9695895	200
Chi9	1	9695895	451
Chi9	1	9695895	76
Chi9	1	9695895	220
Chi9	1	9695895	98
Chi9	1	9695895	162
Chi9	1	9695895	179
Chi9	1	9695895	14
Chi9	1	9695895	147
Chi9	1	9695895	222
Chi9	1	9695895	230
Chi9	1	9695895	78
Chi9	1	9695895	280
Chi9	1	9695895	57
Chi9	1	9695895	229
Chi9	1	9695895	130
Chi9	1	9695895	103
Chi9	1	9695895	166
Chi9	1	9695895	643
Chi9	1	9695895	122
Chi9	1	9695895	231
Chi9	1	9695895	223
Chi9	1	9695895	112
Chi9	1	9695895	86
Chi9	1	9695895	149
Chi9	1	9695895	72
Chi9	1	9695895	226
Chi9	1	9695895	71
Chi9	1	9695895	146
Chi9	1	9695895	193
Chi9	1	9695895	233
Chi9	1	9695895	93
Chi9	1	9695895	151
Chi9	1	9695895	1184
Chi9	1	9695895	60
Chi9	1	9695895	62
Chi9	1	9695895	203
Chi9	1	9695895	130
Chi9	1	9695895	160
Chi9	1	9695895	310
Chi9	1	9695895	101
Chi9	1	9695895	100
Chi9	1	9695895	127
Chi9	1	9695895	36
Chi9	1	9695895	200
Chi9	1	9695895	142
Chi9	1	9695895	164
Chi9	1	9695895	204
Chi9	1	9695895	122
Chi9	1	9695895	96
Chi9	1	9695895	150
Chi9	1	9695895	171
Chi9	1	9695895	113
Chi9	1	9695895	161
Chi9	1	9695895	492
Chi9	1	9695895	63
Chi9	1	9695895	148
Chi9	1	9695895	214
Chi9	1	9695895	297
Chi9	1	9695895	272
Chi9	1	9695895	97
Chi9	1	9695895	181
Chi9	1	9695895	99
Chi9	1	9695895	242
Chi9	1	9695895	177
Chi9	1	9695895	272
Chi9	1	9695895	219
Chi9	1	9695895	169
Chi9	1	9695895	189
Chi9	1	9695895	204
Chi9	1	9695895	219
Chi9	1	9695895	169
Chi9	1	9695895	119
Chi9	1	9695895	176
Chi9	1	9695895	230
Chi9	1	9695895	112
Chi9	1	9695895	82
Chi9	1	9695895	201
Chi9	1	9695895	129
Chi9	1	9695895	151
Chi9	1	9695895	142
Chi9	1	9695895	187
Chi9	1	9695895	171
Chi9	1	9695895	286
Chi9	1	9695895	14
Chi9	1	9695895	119
Chi9	1	9695895	214
Chi9	1	9695895	145
Chi9	1	9695895	417
Chi9	1	9695895	173
Chi9	1	9695895	264
Chi9	1	9695895	163
Chi9	1	9695895	57
Chi9	1	9695895	152
Chi9	1	9695895	15
Chi9	1	9695895	270
Chi9	1	9695895	247
Chi9	1	9695895	181
Chi9	1	9695895	172
Chi9	1	9695895	115
Chi9	1	9695895	186
Chi9	1	9695895	323
Chi9	1	9695895	156
Chi9	1	9695895	106
Chi9	1	9695895	134
Chi9	1	9695895	236
Chi9	1	9695895	176
Chi9	1	9695895	302
Chi9	1	9695895	206
Chi9	1	9695895	159
Chi9	1	9695895	321
Chi9	1	9695895	243
Chi9	1	9695895	149
Chi9	1	9695895	154
Chi9	1	9695895	138
Chi9	1	9695895	310
Chi9	1	9695895	76
Chi9	1	9695895	255
Chi9	1	9695895	290
Chi9	1	9695895	253
Chi9	1	9695895	10
Chi9	1	9695895	161
Chi9	1	9695895	57
Chi9	1	9695895	48
Chi9	1	9695895	227
Chi9	1	9695895	244
Chi9	1	9695895	179
Chi9	1	9695895	232
Chi9	1	9695895	128
Chi9	1	9695895	186
Chi9	1	9695895	145
Chi9	1	9695895	182
Chi9	1	9695895	229
Chi9	1	9695895	148
Chi9	1	9695895	190
Chi9	1	9695895	212
Chi9	1	9695895	214
Chi9	1	9695895	139
Chi9	1	9695895	328
Chi9	1	9695895	42
Chi9	1	9695895	136
Chi9	1	9695895	419
Chi9	1	9695895	275
Chi9	1	9695895	82
Chi9	1	9695895	96
Chi9	1	9695895	244
Chi9	1	9695895	134
Chi9	1	9695895	131
Chi9	1	9695895	213
Chi9	1	9695895	168
Chi9	1	9695895	181
Chi9	1	9695895	215
Chi9	1	9695895	28
Chi9	1	9695895	151
Chi9	1	9695895	137
Chi9	1	9695895	172
Chi9	1	9695895	116
Chi9	1	9695895	109
Chi9	1	9695895	279
Chi9	1	9695895	344
Chi9	1	9695895	242
Chi9	1	9695895	141
Chi9	1	9695895	154
Chi9	1	9695895	235
Chi9	1	9695895	74
Chi9	1	9695895	193
Chi9	1	9695895	224
Chi9	1	9695895	190
Chi9	1	9695895	213
Chi9	1	9695895	811
Chi9	1	9695895	225
Chi9	1	9695895	237
Chi9	1	9695895	183
Chi9	1	9695895	217
Chi9	1	9695895	199
Chi9	1	9695895	230
Chi9	1	9695895	190
Chi9	1	9695895	171
Chi9	1	9695895	228
Chi9	1	9695895	244
Chi9	1	9695895	240
Chi9	1	9695895	399
Chi9	1	9695895	175
Chi9	1	9695895	213
Chi9	1	9695895	259
Chi9	1	9695895	56
Chi9	1	9695895	175
Chi9	1	9695895	461
Chi9	1	9695895	107
Chi9	1	9695895	140
Chi9	1	9695895	108
Chi9	1	9695895	218
Chi9	1	9695895	211
Chi9	1	9695895	130
Chi9	1	9695895	62
Chi9	1	9695895	317
Chi9	1	9695895	183
Chi9	1	9695895	198
Chi9	1	9695895	163
Chi9	1	9695895	14
Chi9	1	9695895	429
Chi9	1	9695895	274
Chi9	1	9695895	155
Chi9	1	9695895	167
Chi9	1	9695895	175
Chi9	1	9695895	201
Chi9	1	9695895	282
Chi9	1	9695895	200
Chi9	1	9695895	166
Chi9	1	9695895	191
Chi9	1	9695895	273
