fichier	leaf	surfaceLeaf	surfaceLesion
Chi12	1	9991388	231
Chi12	1	9991388	77
Chi12	1	9991388	68361
Chi12	1	9991388	194
Chi12	1	9991388	256
Chi12	1	9991388	93
Chi12	1	9991388	131
Chi12	1	9991388	96
Chi12	1	9991388	190
Chi12	1	9991388	14
Chi12	1	9991388	188
Chi12	1	9991388	141
Chi12	1	9991388	285
Chi12	1	9991388	12
Chi12	1	9991388	197
Chi12	1	9991388	14
Chi12	1	9991388	145
Chi12	1	9991388	214
Chi12	1	9991388	210
Chi12	1	9991388	194
Chi12	1	9991388	14
Chi12	1	9991388	26
Chi12	1	9991388	91
Chi12	1	9991388	134
Chi12	1	9991388	170
Chi12	1	9991388	31
Chi12	1	9991388	259
Chi12	1	9991388	136
Chi12	1	9991388	72
Chi12	1	9991388	233
Chi12	1	9991388	231
Chi12	1	9991388	356
Chi12	1	9991388	212
Chi12	1	9991388	126
Chi12	1	9991388	215
Chi12	1	9991388	362
Chi12	1	9991388	173
Chi12	1	9991388	231
Chi12	1	9991388	178
Chi12	1	9991388	100
Chi12	1	9991388	234
Chi12	1	9991388	176
Chi12	1	9991388	187
Chi12	1	9991388	122
Chi12	1	9991388	255
Chi12	1	9991388	167
Chi12	1	9991388	157
Chi12	1	9991388	179
Chi12	1	9991388	243
Chi12	1	9991388	252
Chi12	1	9991388	176
Chi12	1	9991388	129
Chi12	1	9991388	251
Chi12	1	9991388	140
Chi12	1	9991388	131
Chi12	1	9991388	295
Chi12	1	9991388	238
Chi12	1	9991388	214
Chi12	1	9991388	121
Chi12	1	9991388	153
Chi12	1	9991388	188
Chi12	1	9991388	240
Chi12	1	9991388	198
Chi12	1	9991388	350
Chi12	1	9991388	100
Chi12	1	9991388	183
Chi12	1	9991388	161
Chi12	1	9991388	158
Chi12	1	9991388	74
Chi12	1	9991388	195
Chi12	1	9991388	155
Chi12	1	9991388	175
Chi12	1	9991388	169
Chi12	1	9991388	254
Chi12	1	9991388	204
Chi12	1	9991388	13
Chi12	1	9991388	76
Chi12	1	9991388	292
Chi12	1	9991388	278
Chi12	1	9991388	167
Chi12	1	9991388	190
Chi12	1	9991388	127
Chi12	1	9991388	41
Chi12	1	9991388	201
Chi12	1	9991388	15
Chi12	1	9991388	247
Chi12	1	9991388	111
Chi12	1	9991388	191
Chi12	1	9991388	218
Chi12	1	9991388	41
Chi12	1	9991388	270
Chi12	1	9991388	158
Chi12	1	9991388	173
Chi12	1	9991388	134
Chi12	1	9991388	194
Chi12	1	9991388	113
Chi12	1	9991388	119
Chi12	1	9991388	73
Chi12	1	9991388	197
Chi12	1	9991388	344
Chi12	1	9991388	126
Chi12	1	9991388	54
Chi12	1	9991388	122
Chi12	1	9991388	127
Chi12	1	9991388	148
Chi12	1	9991388	15
Chi12	1	9991388	13
Chi12	1	9991388	102
Chi12	1	9991388	10
Chi12	1	9991388	171
Chi12	1	9991388	24
Chi12	1	9991388	438
Chi12	1	9991388	245
Chi12	1	9991388	290
Chi12	1	9991388	294
Chi12	1	9991388	157
Chi12	1	9991388	285
Chi12	1	9991388	133
Chi12	1	9991388	447
Chi12	1	9991388	336
Chi12	1	9991388	135
Chi12	1	9991388	270
Chi12	1	9991388	21
Chi12	1	9991388	191
Chi12	1	9991388	20
Chi12	1	9991388	41
Chi12	1	9991388	175
Chi12	1	9991388	144
Chi12	1	9991388	147
Chi12	1	9991388	267
Chi12	1	9991388	244
Chi12	1	9991388	20
Chi12	1	9991388	49
Chi12	1	9991388	282
Chi12	1	9991388	222
Chi12	1	9991388	286
Chi12	1	9991388	25
Chi12	1	9991388	301
Chi12	1	9991388	133
Chi12	1	9991388	22
Chi12	1	9991388	170
Chi12	1	9991388	236
Chi12	1	9991388	173
Chi12	1	9991388	73
Chi12	1	9991388	238
Chi12	1	9991388	21
Chi12	1	9991388	169
Chi12	1	9991388	62
Chi12	1	9991388	175
Chi12	1	9991388	67
Chi12	1	9991388	339
Chi12	1	9991388	178
Chi12	1	9991388	761
Chi12	1	9991388	319
Chi12	1	9991388	59
Chi12	1	9991388	234
Chi12	1	9991388	291
Chi12	1	9991388	209
Chi12	1	9991388	147
Chi12	1	9991388	246
Chi12	1	9991388	205
Chi12	1	9991388	205
Chi12	1	9991388	188
Chi12	1	9991388	156
Chi12	1	9991388	249
Chi12	1	9991388	190
Chi12	1	9991388	255
Chi12	1	9991388	257
Chi12	1	9991388	139
Chi12	1	9991388	219
Chi12	1	9991388	15
Chi12	1	9991388	147
Chi12	1	9991388	271
Chi12	1	9991388	233
Chi12	1	9991388	174
Chi12	1	9991388	193
Chi12	1	9991388	178
Chi12	1	9991388	202
Chi12	1	9991388	273
Chi12	1	9991388	226
Chi12	1	9991388	244
Chi12	1	9991388	13
Chi12	1	9991388	133
Chi12	1	9991388	190
Chi12	1	9991388	318
Chi12	1	9991388	322
Chi12	1	9991388	328
Chi12	1	9991388	230
Chi12	1	9991388	252
Chi12	1	9991388	167
Chi12	1	9991388	11
Chi12	1	9991388	130
Chi12	1	9991388	217
Chi12	1	9991388	155
Chi12	1	9991388	197
Chi12	1	9991388	267
Chi12	1	9991388	130
Chi12	1	9991388	221
Chi12	1	9991388	22
Chi12	1	9991388	766
Chi12	1	9991388	268
Chi12	1	9991388	337
Chi12	1	9991388	217
Chi12	1	9991388	184
Chi12	1	9991388	164
Chi12	1	9991388	288
Chi12	1	9991388	271
Chi12	1	9991388	246
Chi12	1	9991388	18
Chi12	1	9991388	20
Chi12	1	9991388	292
Chi12	1	9991388	168
Chi12	1	9991388	94
Chi12	1	9991388	206
Chi12	1	9991388	229
Chi12	1	9991388	141
Chi12	1	9991388	232
Chi12	1	9991388	182
Chi12	1	9991388	157
Chi12	1	9991388	174
Chi12	1	9991388	222
Chi12	1	9991388	217
Chi12	1	9991388	211
Chi12	1	9991388	564
Chi12	1	9991388	226
Chi12	1	9991388	160
Chi12	1	9991388	164
Chi12	1	9991388	272
Chi12	1	9991388	167
Chi12	1	9991388	228
Chi12	1	9991388	215
Chi12	1	9991388	164
Chi12	1	9991388	133
Chi12	1	9991388	10
Chi12	1	9991388	42
Chi12	1	9991388	224
Chi12	1	9991388	769
Chi12	1	9991388	251
Chi12	1	9991388	226
Chi12	1	9991388	245
Chi12	1	9991388	404
Chi12	1	9991388	107
Chi12	1	9991388	204
Chi12	1	9991388	247
Chi12	1	9991388	175
Chi12	1	9991388	180
Chi12	1	9991388	228
Chi12	1	9991388	15
Chi12	1	9991388	258
Chi12	1	9991388	240
Chi12	1	9991388	196
Chi12	1	9991388	189
Chi12	1	9991388	246
Chi12	1	9991388	336
Chi12	1	9991388	203
Chi12	1	9991388	233
Chi12	1	9991388	168
Chi12	1	9991388	164
Chi12	1	9991388	106
Chi12	1	9991388	202
Chi12	1	9991388	194
Chi12	1	9991388	202
Chi12	1	9991388	167
Chi12	1	9991388	174
Chi12	1	9991388	266
Chi12	1	9991388	395
Chi12	1	9991388	282
Chi12	1	9991388	252
Chi12	1	9991388	358
Chi12	1	9991388	157
Chi12	1	9991388	217
Chi12	1	9991388	143
Chi12	1	9991388	76
Chi12	1	9991388	38
Chi12	1	9991388	158
Chi12	1	9991388	93
Chi12	1	9991388	146
Chi12	1	9991388	191
Chi12	1	9991388	139
Chi12	1	9991388	160
Chi12	1	9991388	259
Chi12	1	9991388	272
Chi12	1	9991388	217
Chi12	1	9991388	10
Chi12	1	9991388	288
Chi12	1	9991388	115
Chi12	1	9991388	210
Chi12	1	9991388	228
Chi12	1	9991388	178
Chi12	1	9991388	183
Chi12	1	9991388	205
Chi12	1	9991388	175
Chi12	1	9991388	16
Chi12	1	9991388	288
Chi12	1	9991388	196
Chi12	1	9991388	152
Chi12	1	9991388	223
Chi12	1	9991388	108
Chi12	1	9991388	254
Chi12	1	9991388	176
Chi12	1	9991388	13
Chi12	1	9991388	279
Chi12	1	9991388	139
Chi12	1	9991388	325
Chi12	1	9991388	162
Chi12	1	9991388	195
Chi12	1	9991388	94
Chi12	1	9991388	200
Chi12	1	9991388	292
Chi12	1	9991388	208
Chi12	1	9991388	274
Chi12	1	9991388	122
Chi12	1	9991388	270
Chi12	1	9991388	307
Chi12	1	9991388	160
Chi12	1	9991388	181
Chi12	1	9991388	221
Chi12	1	9991388	232
Chi12	1	9991388	219
Chi12	1	9991388	325
Chi12	1	9991388	238
Chi12	1	9991388	211
Chi12	1	9991388	39
Chi12	1	9991388	195
Chi12	1	9991388	153
Chi12	1	9991388	11
Chi12	1	9991388	217
Chi12	1	9991388	187
Chi12	1	9991388	17
Chi12	1	9991388	291
Chi12	1	9991388	191
Chi12	1	9991388	263
Chi12	1	9991388	204
Chi12	1	9991388	169
Chi12	1	9991388	197
Chi12	1	9991388	253
Chi12	1	9991388	220
Chi12	1	9991388	187
Chi12	1	9991388	99
Chi12	1	9991388	143
Chi12	1	9991388	163
Chi12	1	9991388	229
Chi12	1	9991388	155
Chi12	1	9991388	290
Chi12	1	9991388	252
Chi12	1	9991388	168
Chi12	1	9991388	200
Chi12	1	9991388	41
Chi12	1	9991388	177
Chi12	1	9991388	241
Chi12	1	9991388	10
Chi12	1	9991388	235
Chi12	1	9991388	207
Chi12	1	9991388	206
Chi12	1	9991388	168
Chi12	1	9991388	382
Chi12	1	9991388	213
Chi12	1	9991388	466
Chi12	1	9991388	19
Chi12	1	9991388	243
Chi12	1	9991388	174
Chi12	1	9991388	222
Chi12	1	9991388	212
Chi12	1	9991388	288
Chi12	1	9991388	41
Chi12	1	9991388	139
Chi12	1	9991388	341
Chi12	1	9991388	205
Chi12	1	9991388	172
Chi12	1	9991388	371
Chi12	1	9991388	166
Chi12	1	9991388	276
Chi12	1	9991388	149
Chi12	1	9991388	263
Chi12	1	9991388	64
Chi12	1	9991388	119
Chi12	1	9991388	125
Chi12	1	9991388	153
Chi12	1	9991388	188
Chi12	1	9991388	185
