fichier	leaf	surfaceLeaf	surfaceLesion
Mock_P09_2	1	331430	57
Mock_P09_2	1	331430	43
Mock_P09_2	1	331430	73
Mock_P09_2	1	331430	51
Mock_P09_2	1	331430	95
Mock_P09_2	1	331430	152
Mock_P09_2	1	331430	84
Mock_P09_2	1	331430	95
Mock_P09_2	1	331430	59
Mock_P09_2	1	331430	87
Mock_P09_2	1	331430	237
Mock_P09_2	1	331430	303
Mock_P09_2	1	331430	114
Mock_P09_2	1	331430	119
Mock_P09_2	1	331430	150
Mock_P09_2	1	331430	96
Mock_P09_2	1	331430	206
Mock_P09_2	1	331430	96
Mock_P09_2	1	331430	111
Mock_P09_2	1	331430	81
Mock_P09_2	1	331430	124
Mock_P09_2	1	331430	48
Mock_P09_2	1	331430	92
Mock_P09_2	1	331430	63
Mock_P09_2	1	331430	73
Mock_P09_2	1	331430	73
Mock_P09_2	1	331430	94
Mock_P09_2	1	331430	69
Mock_P09_2	1	331430	47
Mock_P09_2	1	331430	132
Mock_P09_2	1	331430	71
Mock_P09_2	1	331430	29
Mock_P09_2	1	331430	28
Mock_P09_2	1	331430	52
Mock_P09_2	1	331430	234
Mock_P09_2	1	331430	86
Mock_P09_2	1	331430	22
Mock_P09_2	1	331430	118
Mock_P09_2	1	331430	70
Mock_P09_2	1	331430	89
Mock_P09_2	1	331430	78
Mock_P09_2	1	331430	47
Mock_P09_2	1	331430	56
Mock_P09_2	1	331430	25
Mock_P09_2	1	331430	62
Mock_P09_2	1	331430	165
Mock_P09_2	1	331430	101
Mock_P09_2	1	331430	95
Mock_P09_2	1	331430	40
Mock_P09_2	1	331430	64
Mock_P09_2	1	331430	120
Mock_P09_2	1	331430	135
Mock_P09_2	1	331430	74
Mock_P09_2	1	331430	206
Mock_P09_2	1	331430	89
Mock_P09_2	1	331430	57
Mock_P09_2	1	331430	61
Mock_P09_2	1	331430	41
Mock_P09_2	1	331430	83
Mock_P09_2	1	331430	84
Mock_P09_2	1	331430	51
Mock_P09_2	1	331430	207
Mock_P09_2	1	331430	86
Mock_P09_2	1	331430	146
Mock_P09_2	1	331430	85
Mock_P09_2	1	331430	57
Mock_P09_2	1	331430	147
Mock_P09_2	1	331430	69
Mock_P09_2	1	331430	102
Mock_P09_2	1	331430	110
Mock_P09_2	1	331430	99
Mock_P09_2	1	331430	76
Mock_P09_2	1	331430	74
Mock_P09_2	1	331430	434
Mock_P09_2	1	331430	54
Mock_P09_2	1	331430	122
