fichier	leaf	surfaceLeaf	surfaceLesion
Mock_P04_2	1	327857	19
Mock_P04_2	1	327857	44
Mock_P04_2	1	327857	51
Mock_P04_2	1	327857	34
Mock_P04_2	1	327857	36
Mock_P04_2	1	327857	101
Mock_P04_2	1	327857	82
Mock_P04_2	1	327857	59
Mock_P04_2	1	327857	55
Mock_P04_2	1	327857	134
Mock_P04_2	1	327857	27
Mock_P04_2	1	327857	51
Mock_P04_2	1	327857	117
Mock_P04_2	1	327857	134
Mock_P04_2	1	327857	62
Mock_P04_2	1	327857	96
Mock_P04_2	1	327857	55
Mock_P04_2	1	327857	26
Mock_P04_2	1	327857	50
Mock_P04_2	1	327857	64
Mock_P04_2	1	327857	52
Mock_P04_2	1	327857	14
Mock_P04_2	1	327857	42
Mock_P04_2	1	327857	35
Mock_P04_2	1	327857	12
Mock_P04_2	1	327857	59
Mock_P04_2	1	327857	35
Mock_P04_2	1	327857	79
Mock_P04_2	1	327857	57
Mock_P04_2	1	327857	47
Mock_P04_2	1	327857	66
Mock_P04_2	1	327857	60
Mock_P04_2	1	327857	29
Mock_P04_2	1	327857	116
Mock_P04_2	1	327857	119
Mock_P04_2	1	327857	73
Mock_P04_2	1	327857	76
Mock_P04_2	1	327857	61
Mock_P04_2	1	327857	58
Mock_P04_2	1	327857	73
Mock_P04_2	1	327857	52
Mock_P04_2	1	327857	36
Mock_P04_2	1	327857	104
Mock_P04_2	1	327857	39
Mock_P04_2	1	327857	42
Mock_P04_2	1	327857	119
Mock_P04_2	1	327857	48
Mock_P04_2	1	327857	51
Mock_P04_2	1	327857	54
Mock_P04_2	1	327857	99
Mock_P04_2	1	327857	67
Mock_P04_2	1	327857	78
Mock_P04_2	1	327857	48
Mock_P04_2	1	327857	47
Mock_P04_2	1	327857	67
Mock_P04_2	1	327857	15
Mock_P04_2	1	327857	45
Mock_P04_2	1	327857	75
Mock_P04_2	1	327857	47
Mock_P04_2	1	327857	78
Mock_P04_2	1	327857	146
Mock_P04_2	1	327857	83
Mock_P04_2	1	327857	77
Mock_P04_2	1	327857	81
Mock_P04_2	1	327857	103
Mock_P04_2	1	327857	54
Mock_P04_2	1	327857	65
Mock_P04_2	1	327857	47
Mock_P04_2	1	327857	61
Mock_P04_2	1	327857	52
Mock_P04_2	1	327857	50
Mock_P04_2	1	327857	12
Mock_P04_2	1	327857	26
Mock_P04_2	1	327857	56
Mock_P04_2	1	327857	45
Mock_P04_2	1	327857	97
Mock_P04_2	1	327857	56
Mock_P04_2	1	327857	21
Mock_P04_2	1	327857	67
Mock_P04_2	1	327857	63
Mock_P04_2	1	327857	49
Mock_P04_2	1	327857	86
Mock_P04_2	1	327857	39
Mock_P04_2	1	327857	51
Mock_P04_2	1	327857	36
Mock_P04_2	1	327857	35
Mock_P04_2	1	327857	60
Mock_P04_2	1	327857	125
Mock_P04_2	1	327857	64
Mock_P04_2	1	327857	58
Mock_P04_2	1	327857	96
Mock_P04_2	1	327857	53
Mock_P04_2	1	327857	112
Mock_P04_2	1	327857	121
Mock_P04_2	1	327857	44
Mock_P04_2	1	327857	19
Mock_P04_2	1	327857	111
Mock_P04_2	1	327857	73
Mock_P04_2	1	327857	112
Mock_P04_2	1	327857	54
Mock_P04_2	1	327857	79
Mock_P04_2	1	327857	22
Mock_P04_2	1	327857	183
Mock_P04_2	1	327857	83
Mock_P04_2	1	327857	104
Mock_P04_2	1	327857	48
Mock_P04_2	1	327857	65
Mock_P04_2	1	327857	57
Mock_P04_2	1	327857	100
Mock_P04_2	1	327857	64
Mock_P04_2	1	327857	58
Mock_P04_2	1	327857	70
Mock_P04_2	1	327857	79
Mock_P04_2	1	327857	74
Mock_P04_2	1	327857	55
Mock_P04_2	1	327857	44
Mock_P04_2	1	327857	111
Mock_P04_2	1	327857	130
Mock_P04_2	1	327857	24
Mock_P04_2	1	327857	81
Mock_P04_2	1	327857	30
Mock_P04_2	1	327857	57
Mock_P04_2	1	327857	64
Mock_P04_2	1	327857	78
Mock_P04_2	1	327857	87
Mock_P04_2	1	327857	10
Mock_P04_2	1	327857	72
Mock_P04_2	1	327857	177
Mock_P04_2	1	327857	66
Mock_P04_2	1	327857	106
Mock_P04_2	1	327857	38
Mock_P04_2	1	327857	143
Mock_P04_2	1	327857	16
Mock_P04_2	1	327857	92
Mock_P04_2	1	327857	68
Mock_P04_2	1	327857	63
Mock_P04_2	1	327857	68
Mock_P04_2	1	327857	28
Mock_P04_2	1	327857	63
Mock_P04_2	1	327857	82
Mock_P04_2	1	327857	58
Mock_P04_2	1	327857	72
Mock_P04_2	1	327857	36
Mock_P04_2	1	327857	58
Mock_P04_2	1	327857	40
Mock_P04_2	1	327857	47
Mock_P04_2	1	327857	45
Mock_P04_2	1	327857	72
Mock_P04_2	1	327857	75
Mock_P04_2	1	327857	82
Mock_P04_2	1	327857	61
Mock_P04_2	1	327857	171
Mock_P04_2	1	327857	44
Mock_P04_2	1	327857	121
Mock_P04_2	1	327857	21
Mock_P04_2	2	327682	52
Mock_P04_2	2	327682	32
Mock_P04_2	2	327682	17
Mock_P04_2	2	327682	12
Mock_P04_2	2	327682	35
Mock_P04_2	2	327682	70
Mock_P04_2	2	327682	37
Mock_P04_2	2	327682	48
Mock_P04_2	2	327682	41
Mock_P04_2	2	327682	54
Mock_P04_2	2	327682	25
Mock_P04_2	2	327682	42
Mock_P04_2	2	327682	24
Mock_P04_2	2	327682	73
Mock_P04_2	2	327682	37
Mock_P04_2	2	327682	17
Mock_P04_2	2	327682	20
Mock_P04_2	2	327682	36
Mock_P04_2	2	327682	45
Mock_P04_2	2	327682	47
Mock_P04_2	2	327682	58
Mock_P04_2	2	327682	48
Mock_P04_2	2	327682	85
Mock_P04_2	2	327682	64
Mock_P04_2	2	327682	81
Mock_P04_2	2	327682	78
Mock_P04_2	2	327682	29
Mock_P04_2	2	327682	29
Mock_P04_2	2	327682	56
Mock_P04_2	2	327682	43
Mock_P04_2	2	327682	44
Mock_P04_2	2	327682	56
Mock_P04_2	2	327682	17
Mock_P04_2	2	327682	28
Mock_P04_2	2	327682	13
Mock_P04_2	2	327682	14
Mock_P04_2	2	327682	58
Mock_P04_2	2	327682	28
Mock_P04_2	2	327682	13
Mock_P04_2	2	327682	26
Mock_P04_2	2	327682	48
Mock_P04_2	2	327682	76
Mock_P04_2	2	327682	43
Mock_P04_2	2	327682	24
Mock_P04_2	2	327682	51
Mock_P04_2	2	327682	55
Mock_P04_2	2	327682	18
Mock_P04_2	2	327682	25
Mock_P04_2	2	327682	54
Mock_P04_2	2	327682	24
Mock_P04_2	2	327682	75
Mock_P04_2	2	327682	58
Mock_P04_2	2	327682	28
Mock_P04_2	2	327682	68
Mock_P04_2	2	327682	66
Mock_P04_2	2	327682	80
Mock_P04_2	2	327682	48
Mock_P04_2	2	327682	58
Mock_P04_2	2	327682	60
