fichier	leaf	surfaceLeaf	surfaceLesion
retardataires_2	1	235343	64
retardataires_2	1	235343	35
retardataires_2	1	235343	52
retardataires_2	1	235343	74
retardataires_2	1	235343	85
retardataires_2	1	235343	82
retardataires_2	1	235343	78
retardataires_2	1	235343	84
retardataires_2	1	235343	142
retardataires_2	1	235343	122
retardataires_2	1	235343	100
retardataires_2	1	235343	69
retardataires_2	1	235343	144
retardataires_2	1	235343	146
retardataires_2	1	235343	16
retardataires_2	1	235343	141
retardataires_2	1	235343	153
retardataires_2	1	235343	31
retardataires_2	1	235343	53
retardataires_2	1	235343	68
retardataires_2	1	235343	73
retardataires_2	1	235343	85
retardataires_2	1	235343	78
retardataires_2	1	235343	100
retardataires_2	1	235343	159
retardataires_2	1	235343	85
retardataires_2	1	235343	129
retardataires_2	1	235343	98
retardataires_2	1	235343	100
retardataires_2	1	235343	130
retardataires_2	1	235343	56
retardataires_2	1	235343	125
retardataires_2	1	235343	108
retardataires_2	1	235343	142
retardataires_2	1	235343	22
retardataires_2	1	235343	79
retardataires_2	1	235343	93
retardataires_2	1	235343	73
retardataires_2	1	235343	51
retardataires_2	1	235343	132
retardataires_2	1	235343	71
retardataires_2	1	235343	44
retardataires_2	1	235343	115
retardataires_2	1	235343	24
retardataires_2	1	235343	13
retardataires_2	2	279822	59
retardataires_2	2	279822	70
retardataires_2	2	279822	52
retardataires_2	2	279822	93
retardataires_2	2	279822	125
retardataires_2	2	279822	26
retardataires_2	2	279822	127
retardataires_2	2	279822	26
retardataires_2	2	279822	139
retardataires_2	2	279822	73
retardataires_2	2	279822	66
retardataires_2	2	279822	69
retardataires_2	2	279822	160
retardataires_2	2	279822	78
retardataires_2	2	279822	57
retardataires_2	2	279822	50
retardataires_2	2	279822	17
retardataires_2	2	279822	64
retardataires_2	2	279822	74
retardataires_2	2	279822	83
retardataires_2	2	279822	118
retardataires_2	2	279822	94
retardataires_2	2	279822	49
retardataires_2	2	279822	57
retardataires_2	2	279822	156
retardataires_2	2	279822	189
retardataires_2	2	279822	50
retardataires_2	2	279822	76
retardataires_2	2	279822	43
retardataires_2	2	279822	144
retardataires_2	2	279822	125
retardataires_2	2	279822	107
retardataires_2	2	279822	45
retardataires_2	2	279822	78
retardataires_2	2	279822	82
retardataires_2	2	279822	127
retardataires_2	2	279822	76
retardataires_2	2	279822	52
retardataires_2	2	279822	79
retardataires_2	2	279822	76
retardataires_2	2	279822	94
retardataires_2	2	279822	117
retardataires_2	2	279822	41
retardataires_2	2	279822	128
retardataires_2	2	279822	79
retardataires_2	2	279822	95
retardataires_2	2	279822	117
retardataires_2	2	279822	115
retardataires_2	2	279822	168
retardataires_2	2	279822	61
retardataires_2	2	279822	170
retardataires_2	2	279822	131
retardataires_2	2	279822	95
retardataires_2	2	279822	102
retardataires_2	2	279822	132
retardataires_2	2	279822	129
retardataires_2	2	279822	67
retardataires_2	2	279822	93
retardataires_2	2	279822	102
retardataires_2	2	279822	13
retardataires_2	2	279822	53
retardataires_2	2	279822	37
retardataires_2	2	279822	64
retardataires_2	2	279822	65
retardataires_2	2	279822	135
retardataires_2	2	279822	220
retardataires_2	2	279822	119
retardataires_2	2	279822	71
retardataires_2	2	279822	50
retardataires_2	2	279822	50
retardataires_2	2	279822	131
retardataires_2	2	279822	158
retardataires_2	2	279822	154
retardataires_2	2	279822	12
retardataires_2	2	279822	89
retardataires_2	2	279822	54
retardataires_2	2	279822	135
retardataires_2	2	279822	20
retardataires_2	2	279822	100
retardataires_2	2	279822	118
retardataires_2	2	279822	83
retardataires_2	2	279822	97
retardataires_2	2	279822	17
retardataires_2	2	279822	78
retardataires_2	2	279822	117
retardataires_2	2	279822	66
retardataires_2	2	279822	117
retardataires_2	2	279822	95
retardataires_2	2	279822	74
retardataires_2	2	279822	16
retardataires_2	2	279822	69
retardataires_2	2	279822	91
retardataires_2	2	279822	76
retardataires_2	2	279822	63
retardataires_2	3	291332	130
retardataires_2	3	291332	114
retardataires_2	3	291332	94
retardataires_2	3	291332	103
retardataires_2	3	291332	81
retardataires_2	3	291332	71
retardataires_2	3	291332	199
retardataires_2	3	291332	106
retardataires_2	3	291332	100
retardataires_2	3	291332	126
retardataires_2	3	291332	114
retardataires_2	3	291332	166
retardataires_2	3	291332	118
retardataires_2	3	291332	120
retardataires_2	3	291332	92
retardataires_2	3	291332	83
retardataires_2	3	291332	106
retardataires_2	3	291332	75
retardataires_2	3	291332	66
retardataires_2	3	291332	81
retardataires_2	3	291332	106
retardataires_2	3	291332	78
retardataires_2	3	291332	116
retardataires_2	3	291332	102
retardataires_2	3	291332	104
retardataires_2	3	291332	49
retardataires_2	3	291332	68
retardataires_2	3	291332	81
retardataires_2	3	291332	112
retardataires_2	3	291332	45
retardataires_2	3	291332	129
retardataires_2	3	291332	72
retardataires_2	3	291332	90
retardataires_2	3	291332	79
retardataires_2	3	291332	113
retardataires_2	3	291332	70
retardataires_2	3	291332	206
retardataires_2	3	291332	177
retardataires_2	3	291332	141
retardataires_2	3	291332	134
retardataires_2	3	291332	79
retardataires_2	3	291332	74
retardataires_2	3	291332	68
retardataires_2	3	291332	43
retardataires_2	3	291332	164
retardataires_2	3	291332	29
retardataires_2	3	291332	70
retardataires_2	3	291332	95
retardataires_2	3	291332	60
retardataires_2	3	291332	54
retardataires_2	3	291332	80
retardataires_2	3	291332	156
retardataires_2	3	291332	99
retardataires_2	3	291332	93
retardataires_2	3	291332	63
retardataires_2	3	291332	53
retardataires_2	3	291332	46
retardataires_2	3	291332	104
retardataires_2	3	291332	68
retardataires_2	3	291332	77
retardataires_2	3	291332	12
retardataires_2	3	291332	109
retardataires_2	3	291332	54
retardataires_2	3	291332	65
retardataires_2	3	291332	129
retardataires_2	3	291332	42
retardataires_2	3	291332	39
retardataires_2	3	291332	77
retardataires_2	3	291332	102
retardataires_2	3	291332	36
retardataires_2	3	291332	48
retardataires_2	3	291332	54
retardataires_2	3	291332	80
retardataires_2	3	291332	57
retardataires_2	3	291332	39
retardataires_2	3	291332	59
retardataires_2	3	291332	107
retardataires_2	3	291332	88
retardataires_2	3	291332	81
retardataires_2	3	291332	48
retardataires_2	3	291332	47
retardataires_2	3	291332	12
retardataires_2	3	291332	43
retardataires_2	3	291332	71
retardataires_2	3	291332	90
retardataires_2	3	291332	85
retardataires_2	4	293408	118
retardataires_2	4	293408	28
retardataires_2	4	293408	20
retardataires_2	4	293408	58
retardataires_2	4	293408	48
retardataires_2	4	293408	40
retardataires_2	4	293408	150
retardataires_2	4	293408	34
retardataires_2	4	293408	81
retardataires_2	4	293408	65
retardataires_2	4	293408	78
retardataires_2	4	293408	113
retardataires_2	4	293408	115
retardataires_2	4	293408	142
retardataires_2	4	293408	126
retardataires_2	4	293408	120
retardataires_2	4	293408	69
retardataires_2	4	293408	138
retardataires_2	4	293408	153
retardataires_2	4	293408	111
retardataires_2	4	293408	97
retardataires_2	4	293408	145
retardataires_2	4	293408	141
retardataires_2	4	293408	82
retardataires_2	4	293408	135
retardataires_2	4	293408	111
retardataires_2	4	293408	114
retardataires_2	4	293408	93
retardataires_2	4	293408	123
retardataires_2	4	293408	146
retardataires_2	4	293408	194
retardataires_2	4	293408	128
retardataires_2	4	293408	89
retardataires_2	4	293408	197
retardataires_2	4	293408	168
retardataires_2	4	293408	104
retardataires_2	4	293408	183
retardataires_2	4	293408	98
retardataires_2	4	293408	88
retardataires_2	4	293408	87
retardataires_2	4	293408	110
retardataires_2	4	293408	177
retardataires_2	4	293408	116
retardataires_2	4	293408	262
retardataires_2	4	293408	122
retardataires_2	4	293408	301
retardataires_2	4	293408	175
retardataires_2	4	293408	115
retardataires_2	4	293408	142
retardataires_2	4	293408	238
retardataires_2	4	293408	134
retardataires_2	4	293408	202
retardataires_2	4	293408	119
retardataires_2	4	293408	98
retardataires_2	4	293408	227
retardataires_2	4	293408	193
retardataires_2	4	293408	100
retardataires_2	4	293408	101
retardataires_2	4	293408	191
retardataires_2	4	293408	87
retardataires_2	4	293408	146
retardataires_2	4	293408	31
retardataires_2	4	293408	249
retardataires_2	4	293408	112
retardataires_2	4	293408	152
retardataires_2	4	293408	79
retardataires_2	4	293408	132
retardataires_2	4	293408	107
retardataires_2	4	293408	62
retardataires_2	4	293408	178
retardataires_2	4	293408	70
retardataires_2	4	293408	78
retardataires_2	4	293408	106
retardataires_2	4	293408	146
retardataires_2	4	293408	109
retardataires_2	4	293408	128
retardataires_2	4	293408	142
retardataires_2	4	293408	134
retardataires_2	4	293408	129
retardataires_2	4	293408	56
retardataires_2	4	293408	97
retardataires_2	4	293408	111
retardataires_2	4	293408	132
retardataires_2	4	293408	317
retardataires_2	4	293408	126
retardataires_2	4	293408	161
retardataires_2	4	293408	77
retardataires_2	4	293408	102
retardataires_2	4	293408	62
retardataires_2	4	293408	99
retardataires_2	4	293408	96
retardataires_2	4	293408	212
retardataires_2	4	293408	30
retardataires_2	4	293408	112
retardataires_2	4	293408	35
retardataires_2	4	293408	129
retardataires_2	5	204356	55
retardataires_2	5	204356	134
retardataires_2	5	204356	73
retardataires_2	5	204356	31
retardataires_2	5	204356	82
retardataires_2	5	204356	102
retardataires_2	5	204356	185
retardataires_2	5	204356	119
retardataires_2	5	204356	223
retardataires_2	5	204356	165
retardataires_2	5	204356	146
retardataires_2	5	204356	60
retardataires_2	5	204356	149
retardataires_2	5	204356	107
retardataires_2	5	204356	127
retardataires_2	5	204356	189
retardataires_2	5	204356	189
retardataires_2	5	204356	269
retardataires_2	5	204356	109
retardataires_2	5	204356	220
retardataires_2	5	204356	81
retardataires_2	5	204356	235
retardataires_2	5	204356	129
retardataires_2	5	204356	121
retardataires_2	5	204356	100
retardataires_2	5	204356	86
retardataires_2	5	204356	104
retardataires_2	5	204356	44
retardataires_2	5	204356	166
retardataires_2	5	204356	108
retardataires_2	5	204356	88
retardataires_2	5	204356	53
retardataires_2	5	204356	11
retardataires_2	5	204356	85
retardataires_2	5	204356	28
retardataires_2	5	204356	105
retardataires_2	5	204356	151
retardataires_2	5	204356	108
retardataires_2	5	204356	72
retardataires_2	5	204356	64
retardataires_2	5	204356	148
retardataires_2	5	204356	85
retardataires_2	5	204356	77
retardataires_2	5	204356	126
retardataires_2	5	204356	64
retardataires_2	5	204356	169
retardataires_2	5	204356	104
